Title,Keyword Used,Company,Area,Posted On,Number of Applicants,Seniority level,Employment type,Job function,Industries,Nivel de antigüedad,Tipo de empleo,Función laboral,Sectores
Prompt Engineer,data scientist,EA Team Inc,"McKinney, TX",2 hours ago,,Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
"AI Super Engineer, LearnwithAI (Remote) - $200,000/year USD",data scientist,Crossover,"Boston, MA",7 hours ago,52 applicants,Mid-Senior level,Full-time,Engineering,"Software Development, IT Services and IT Consulting, and Technology, Information and Internet"
Associate Data Science Analyst,data scientist,Jobs via eFinancialCareers,"Charlotte, NC",1 hour ago,58 applicants,Internship,Full-time,Information Technology,Staffing and Recruiting
Research & Development-SQL Developer,data scientist,HireMeFast LLC,"Denver, CO",3 hours ago,,Entry level,Full-time,Information Technology,Software Development
Full Stack Developer,data scientist,Analytica,Washington DC-Baltimore Area,7 hours ago,,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting and Government Relations Services
Software Engineer,data scientist,NVIDIA,"Santa Clara, CA",16 hours ago,,Entry level,Full-time,Engineering,"Computer Hardware Manufacturing, Software Development, and Computers and Electronics Manufacturing"
Lead Data Scientist,data scientist,Binance,United States,4 hours ago,,Mid-Senior level,Full-time,Science and Information Technology,"Technology, Information and Internet"
"Machine Learning Engineer, AGI Info - Web & Knowledge Services",data scientist,Amazon,"Seattle, WA",9 hours ago,,Not Applicable,Full-time,"Information Technology, Consulting, and Engineering",Software Development
"Manager, Data Scientist, Portland, OR or Salt Lake City, UT #112464",data scientist,PacifiCorp,"Portland, OR",1 hour ago,,Mid-Senior level,Full-time,Engineering and Information Technology,Utilities
Junior Application Developer,data scientist,Centers Plan for Healthy Living,"Staten Island, NY",5 hours ago,124 applicants,Entry level,Full-time,Engineering and Information Technology,Hospitals and Health Care
Senior Data Scientist,data scientist,Underdog.io,United States,16 hours ago,66 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet, Software Development, and IT Services and IT Consulting"
Software Engineer II - Electrophysiology,data scientist,Boston Scientific,"Cambridge, MA",8 hours ago,28 applicants,Not Applicable,Full-time,Other,Medical Equipment Manufacturing
Senior SDET ,data scientist,Hexplora,"Rancho Cucamonga, CA",5 hours ago,,Mid-Senior level,Full-time,Health Care Provider,IT Services and IT Consulting
Full Stack Engineer,data scientist,HarmonyTech,"Washington, DC",3 hours ago,68 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Internet Publishing
Test Engineer,data scientist,EVONA,Los Angeles Metropolitan Area,8 hours ago,104 applicants,Mid-Senior level,Full-time,Engineering and Research,"Defense and Space Manufacturing, Space Research and Technology, and Aviation and Aerospace Component Manufacturing"
"Associate Scientist, Sterile and Specialty Products",data scientist,Merck,"Rahway, NJ",37 minutes ago,,Associate,Full-time,"Research, Analyst, and Information Technology","Pharmaceutical Manufacturing, Biotechnology Research, and Research Services"
"Applied Scientist, Shopping Conversation Foundation",data scientist,Amazon,"Seattle, WA",10 hours ago,28 applicants,Not Applicable,Full-time,"Research, Analyst, and Information Technology",Software Development
Data Engineer - Blockchain,data scientist,Global Rekrut,New York City Metropolitan Area,23 minutes ago,25 applicants,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
"Senior Machine Learning Scientist - Microscopy/Biology (Lead)- Hybrid - Ann Arbor, MI",data scientist,Sartorius,United States,3 hours ago,,Mid-Senior level,Full-time,Other,Biotechnology Research
100% Remote Senior Python Developer - Django,data scientist,CyberCoders,"Tampa, FL",6 hours ago,,Mid-Senior level,Full-time,Information Technology,Leasing Non-residential Real Estate
Shift Engineer,data scientist,Emerald Textiles,"Henderson, NV",3 hours ago,,Entry level,Full-time,Engineering and Information Technology,Hospitals and Health Care
Senior Software Engineer,data scientist,HRBaires,"San Francisco, CA",7 hours ago,45 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
COMPUTER SCIENTIST,data scientist,USAJOBS,"Fort Meade, MD",22 hours ago,,Entry level,Full-time,Engineering and Information Technology,Human Resources Services
Senior Computer Vision Engineer,data scientist,Big Cloud,United States,6 hours ago,129 applicants,Mid-Senior level,Full-time,"Engineering, Information Technology, and Research","Software Development, Data Infrastructure and Analytics, and Utilities"
Site Reliability Engineer,data scientist,Wipro,United States,4 hours ago,,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Full Stack Engineer,data scientist,Artisan,San Francisco Bay Area,16 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
Junior Web Developer,data scientist,Warschawski,"Baltimore, MD",4 hours ago,,Entry level,Full-time,Engineering and Information Technology,Advertising Services
Software Engineer,data scientist,Omni Federal,"St Louis, MO",6 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,Defense and Space Manufacturing and IT Services and IT Consulting
SDET,data scientist,Diverse Lynx,"Tampa, FL",4 hours ago,35 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Software Development
Building Intelligence Engineer,data scientist,Edison Smart®,New York City Metropolitan Area,9 hours ago,173 applicants,Associate,Full-time,Engineering,"Engineering Services, Software Development, and HVAC and Refrigeration Equipment Manufacturing"
Founding Software Engineer,data scientist,Realm,New York City Metropolitan Area,9 hours ago,192 applicants,Mid-Senior level,Full-time,Engineering,Information Services
Data Scientist with Security Clearance,data scientist,ClearanceJobs,"Virginia Beach, VA",17 minutes ago,,Entry level,Full-time,Engineering and Information Technology,Defense and Space Manufacturing
Software Engineer (remote),data scientist,FinLocker,"St Louis, MO",5 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,"Software Development, Financial Services, and Real Estate"
Data Engineer,data scientist,Ford Motor Company,"Dearborn, MI",39 minutes ago,,Not Applicable,Full-time,Information Technology,Motor Vehicle Manufacturing
DevOps Engineer,data scientist,Akkodis,"Santa Ana, CA",3 hours ago,105 applicants,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Splunk Engineer,data scientist,ICONMA,"Virginia, United States",6 hours ago,60 applicants,Mid-Senior level,Full-time,Other,IT Services and IT Consulting
"Machine Learning Operations Engineer II  (PySpark, Python, R)",data scientist,ClickJobs.io,"Johnston, RI",9 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,Human Resources Services
Test Engineer,data scientist,SKF Group,"Plymouth, MI",2 hours ago,,Entry level,Full-time,Engineering and Information Technology,Industrial Machinery Manufacturing
DevOps Engineer,data scientist,"APiJET, LLC","Seattle, WA",5 hours ago,197 applicants,Mid-Senior level,Full-time,Information Technology,Software Development
Frontend Developer,data scientist,Mastech Digital,Dallas-Fort Worth Metroplex,4 hours ago,164 applicants,Mid-Senior level,Full-time,Information Technology,"Banking, Financial Services, and IT Services and IT Consulting"
Application Engineer,data scientist,Lumen Resources,United States,5 hours ago,,Associate,Full-time,Engineering and Information Technology,Staffing and Recruiting
Staff Software Engineer (Cortex Xpanse),data scientist,Palo Alto Networks,"New York, NY",2 hours ago,37 applicants,Associate,Full-time,"Quality Assurance, Product Management, and Engineering",Computer and Network Security
Algorithm Engineer,data scientist,KLA,"Milpitas, CA",8 hours ago,55 applicants,Internship,Full-time,Engineering and Information Technology,Semiconductor Manufacturing
Software Engineer III - Electrophysiology,data scientist,Boston Scientific,"Cambridge, MA",9 hours ago,,Not Applicable,Full-time,Other,Medical Equipment Manufacturing
Full Stack Engineer,data scientist,Storm4,San Francisco Bay Area,4 hours ago,,Mid-Senior level,Full-time,Engineering,"HVAC and Refrigeration Equipment Manufacturing, Software Development, and Hospitals and Health Care"
Site Reliability Engineer,data scientist,HireMeFast LLC,"St Petersburg, FL",3 hours ago,,Entry level,Full-time,Information Technology,Software Development
Software Developer,data scientist,ABBTECH,"Reston, VA",7 hours ago,40 applicants,Mid-Senior level,Full-time,Engineering and Information Technology,Staffing and Recruiting
Quantitative Developer,data scientist,Goliath Partners,New York City Metropolitan Area,6 hours ago,47 applicants,Mid-Senior level,Full-time,"Engineering, Finance, and Information Technology","Financial Services, Capital Markets, and Software Development"
Application Engineer,data scientist,Energy Jobline,"Winston-Salem, NC",12 hours ago,,Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting
Full-Stack Engineer,data scientist,Patterned Learning Career,"Bridgeport, CT",15 hours ago,69 applicants,Entry level,Full-time,Information Technology,Software Development
"Machine Learning Operations Engineer II  (PySpark, Python, R)",data scientist,ClickJobs.io,"Somerset, MA",9 hours ago,,Mid-Senior level,Full-time,Engineering and Information Technology,Human Resources Services
Software Engineer (Remote),data scientist,Rekor,United States,2 hours ago,,Entry level,Full-time,Engineering and Information Technology,Software Development
Full Stack Engineer,data scientist,"Pinnacle Group, Inc.","Columbus, OH",2 hours ago,,Associate,Full-time,Information Technology,IT Services and IT Consulting
"Full Stack Engineer (Node.js, React)",data scientist,Flexton Inc.,"Bentonville, AR",5 hours ago,,Mid-Senior level,Full-time,"Engineering, Supply Chain, and Information Technology","IT Services and IT Consulting, Transportation, Logistics, Supply Chain and Storage, and Retail"
Software Engineer,data scientist,Boyce Systems,"Daleville, IN",1 hour ago,,Entry level,Full-time,Engineering and Information Technology,Software Development
Researcher Graduate (Applied Machine Learning - Enterprise) -2025 Start (BS/MS),data scientist,ByteDance,"San Jose, CA",10 hours ago,115 applicants,Internship,Full-time,"Research, Information Technology, and Engineering","Technology, Information and Internet"
Cloud Engineer,data scientist,Duravant,"Downers Grove, IL",4 hours ago,,Associate,Full-time,Information Technology,Machinery Manufacturing
"Senior Software Engineer, Data Platform",data scientist,Selby Jennings,New York City Metropolitan Area,5 hours ago,72 applicants,Mid-Senior level,Full-time,Engineering and Finance,Financial Services and Capital Markets
Application Programmer,data scientist,Genesis10,"Plano, TX",2 hours ago,,Mid-Senior level,Full-time,Other,IT Services and IT Consulting
Software Engineer,data scientist,System Soft Technologies,"Wooster, OH",2 hours ago,143 applicants,Associate,Full-time,Information Technology,"Technology, Information and Media"
Software Engineer,data scientist,"Monarch Recruiters, LLC","Minneapolis, MN",7 hours ago,,Mid-Senior level,Full-time,Information Technology and Engineering,Defense and Space Manufacturing and Airlines and Aviation
Website Developer,data scientist,Patterned Learning Career,"Wilmington, DE",9 hours ago,63 applicants,Entry level,Full-time,Information Technology,Software Development
Front-End Developer,data scientist,Zolon Tech Inc.,United States,1 hour ago,111 applicants,Mid-Senior level,Full-time,Other,IT Services and IT Consulting
Solution Engineer - Natural Resources,data scientist,Esri,"San Antonio, TX",11 hours ago,,Not Applicable,Full-time,Engineering and Information Technology,"Software Development, IT Services and IT Consulting, and Technology, Information and Internet"
Application Developer - Hybrid Role with Growth Opportunities,data scientist,Get It Recruit - Information Technology,"Cumming, IA",4 hours ago,,Entry level,Full-time,Engineering and Information Technology,Human Resources Services
"Research Scientist I, Analytical Development",data scientist,Nitto Avecia,"Milford, MA",4 hours ago,,Entry level,Full-time,"Research, Analyst, and Information Technology",Pharmaceutical Manufacturing
Application Programmer,data scientist,Genesis10,"Chicago, IL",1 hour ago,,Mid-Senior level,Full-time,Other,IT Services and IT Consulting
Java Developer ( entry level ),data scientist,TEKtalent Inc,"Pennsylvania, United States",5 hours ago,,Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting
Thoughtspot Developer,data scientist,Tata Consultancy Services,"San Jose, CA",5 hours ago,,Not Applicable,Full-time,Engineering,IT Services and IT Consulting
